,name,name_v,filedir,genre,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0,23010,23010.0,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.52809775,0.06888672,0.10987809,0.0014028423,2765.882886197477,275142.6321943534,2752.8707542024695,76155.83991275168,6084.1237229567305,1194360.7939706047,0.12939828725961539,0.0022903423901845716,0.00011126807,0.004179267,-40.8256527241195,123.96772124976813,151.99908088235293,-61.26021,934.1086,85.011734,288.87375,-7.7124033,303.08655,8.449946,131.2677,-11.731852,68.74833,-0.07675934,62.655132,-11.894952,37.67857,2.140429,44.63979,-4.870388,34.751717,3.385048,34.452118,-10.947147,34.69136,-1.390577,38.29668,-10.605294,25.474987,0.5147993,31.76007,-10.0418,17.94724,2.3546221,20.03058,-9.744298,21.252922,2.491149,31.76214,-11.700716,20.599796,1.0871134,16.326859
1,23010,23010.1,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.5392685,0.059406333,0.08946125,0.0010652725,2857.7818641961767,214563.79460867163,2835.4792668929454,61332.51943666163,6386.913686899038,860197.3334549448,0.13843149038461539,0.0009466216973299105,0.00016638609,0.0021120906,-38.6810539539779,113.26303214571698,99.38401442307692,-78.117935,819.47125,84.14119,206.65157,-1.5914962,228.2277,8.645457,115.32151,-14.107457,89.779816,-1.3557268,62.795692,-12.031291,45.564903,0.20209467,39.357082,-6.6893826,29.002829,3.5964713,29.905258,-7.9917145,33.920807,3.7678232,34.272472,-4.4651847,25.661724,2.8959582,25.196293,-9.074363,21.92971,3.192427,20.312054,-9.366324,24.717741,2.1638367,29.718592,-12.595612,22.60142,1.1148783,16.329277
2,23010,23010.2,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.42554548,0.09125729,0.14951289,0.002095443,2498.506234576306,404900.5153099924,2779.2535964885506,83354.31479161434,5794.5021409254805,1680040.5674172929,0.07943960336538461,0.0024053788044043544,8.043014e-05,0.01601667,-42.90966547896503,108.27913425743918,151.99908088235293,-74.545494,828.5595,91.268074,368.06784,7.0626593,186.63022,18.956673,59.238716,-1.6574222,63.431324,5.9683294,37.547356,-4.9224267,34.37916,6.8047214,34.73491,-4.5726066,32.24578,5.555773,24.480894,-2.34849,34.298794,4.970469,34.254784,-6.2415767,34.4777,4.2889404,29.965143,-8.545704,16.426329,2.227201,19.030893,-9.573211,23.635664,2.3973534,26.468979,-14.49299,25.297934,-2.2843337,22.41698
3,23010,23010.3,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.41193327,0.09120143,0.14829011,0.001591845,2557.807922619323,276527.69271869806,2836.35481047035,70069.34186951192,6035.342735877404,1230969.2327151285,0.08375150240384616,0.0009328153147499942,-0.00013082799,0.012511566,-39.34425895928829,104.9499401570227,99.38401442307692,-72.87722,1008.00446,88.72422,269.77863,9.229328,200.86084,18.983076,108.693016,-1.6047081,86.58532,6.1578255,77.582436,-7.574353,57.199432,2.3187182,29.266823,-5.4240375,36.692272,3.429068,47.076954,-7.404745,50.61401,3.3850977,34.944893,-7.6074333,33.321754,1.7402128,35.300495,-7.2833667,30.905582,4.9167094,21.304752,-10.515131,21.067207,0.9984185,21.627623,-12.243009,31.615952,-0.78322166,13.764489
4,23010,23010.4,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.32902706,0.07548175,0.12292024,0.0014640514,2672.0604884882046,322228.6826711731,2808.366496583935,78504.35613074245,6068.056640625,1386292.00593875,0.10656174879807692,0.0018492471395864993,0.00014781694,0.010651532,-37.59218870509168,142.50113611060866,151.99908088235293,-79.387474,1394.5688,87.38605,348.19214,4.9260983,244.37885,11.464506,110.45615,-13.124586,88.56466,-4.386249,75.41448,-14.641998,39.568756,-2.5880122,49.92324,-8.51528,26.362804,3.0423186,45.655167,-8.35855,42.62934,2.604639,49.92152,-8.836803,38.421238,-0.33552802,42.373055,-13.6244135,27.906328,-1.0007594,47.102825,-12.410381,47.356945,3.163733,29.130701,-11.802601,30.285446,0.9923239,20.915213
5,23010,23010.5,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.3643486,0.08491291,0.095209956,0.00083145977,2810.3501698679866,250816.0674485257,2897.567163702516,69140.89331097156,6509.984224759615,963859.6514542426,0.11265024038461538,0.000852388404530181,0.0001895303,0.004410813,-39.4617497344892,127.054258961064,99.38401442307692,-93.775,1119.8961,85.701004,252.56229,6.388873,228.11794,6.1806803,145.8573,-14.229645,97.57685,-1.8272977,62.603596,-13.938763,34.31534,-1.7968796,35.30903,-5.8761463,33.503235,6.8439407,53.384872,-3.4965475,40.11959,6.138495,39.67171,-6.759721,36.521797,0.432974,26.297716,-10.403324,23.916574,1.5097626,27.563461,-10.239752,39.746235,4.706468,38.727283,-10.387805,32.4561,0.20720454,27.22018
6,23010,23010.6,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.3009814,0.085352406,0.1544791,0.0018056519,2403.591271027773,360122.52897223615,2781.698092329288,86779.32545306353,5711.847768930288,1736727.3355285448,0.07546950120192308,0.001377993377708119,0.0001348012,0.01964557,-43.60526958506115,131.64821049084003,99.38401442307692,-85.19057,1117.503,94.684074,357.29886,12.5434885,205.08296,11.7318735,87.869156,-5.8806276,74.303955,4.3820405,52.257153,-7.2898145,41.729153,5.1607366,39.647827,-1.8098791,23.961609,6.928977,16.537853,-3.9041739,36.752396,4.7331333,59.83804,-6.996849,44.610706,5.220894,19.74934,-3.69104,42.113205,9.240038,29.631119,-5.062528,17.076565,6.2929554,55.897793,-10.248285,49.04241,-5.248824,27.514404
7,23010,23010.7,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.27537066,0.086457044,0.14704488,0.0021585587,2579.455693067247,283263.7474747701,2840.634049197142,77181.66210094407,6072.114821213942,1372493.7537125936,0.08392803485576923,0.0012251620461954872,-0.00014964522,0.01660531,-39.829102941209314,121.9364780984248,99.38401442307692,-78.79546,1098.5137,87.96367,284.719,11.4705305,236.6882,18.020744,105.730034,-6.059784,67.22324,2.515794,69.664246,-9.982273,48.217747,-0.4292588,24.749962,-7.198967,31.685923,1.5581009,28.409044,-9.649017,40.097958,1.8286122,23.77095,-9.006146,26.488972,2.2034428,34.20032,-3.4920306,36.97048,11.750333,28.988646,-2.7102308,26.611494,7.1424756,22.17242,-8.973511,29.437407,0.24269356,20.666815
8,23010,23010.8,data/fmaxsmallsortedwavs/Electronic/23010.wav,Electronic,66150,0.3395396,0.07772629,0.12830323,0.002110959,2679.5136690280438,374838.35346237785,2821.075357432615,82559.2871722061,6096.878004807692,1576632.9092430645,0.1040301983173077,0.001916692115851408,6.17764e-05,0.010356475,-41.36130960676189,137.9990303844886,151.99908088235293,-79.39033,1502.4105,86.912964,391.55786,7.535607,247.12465,13.193484,126.09913,-11.96626,97.71777,-4.3172812,78.69829,-14.156538,44.36325,-2.2460835,52.833767,-7.810332,27.50439,3.5480967,47.848194,-7.087475,45.688232,3.3615952,52.807167,-8.38073,37.264908,-0.20844366,50.394527,-12.86953,32.93118,-0.054594774,44.784344,-11.508597,42.5707,3.8844492,26.92895,-10.639187,25.78756,1.0982215,22.691051
0,13474,13474.0,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.23957962,0.08970961,0.12614514,0.00019253229,1361.6190641288417,75913.72004019457,1347.5743695755489,100339.52624218438,2245.0848858173076,565157.1177539036,0.06950871394230769,0.00017674468678130202,2.9027012e-06,0.014380436,-44.71296054616882,350.35129360472155,99.38401442307692,-172.05559,585.626,141.56563,594.2847,-65.292656,121.46394,-12.2537365,59.56369,-22.666332,58.026634,9.460373,44.303097,-34.755295,13.346602,-6.881889,35.7134,-3.3543658,29.56233,-7.7649612,32.260128,-34.36419,20.137068,-10.862136,19.125418,-10.528928,14.416856,-3.7725792,31.04611,-15.49267,34.928665,-10.434176,18.941437,-4.8892617,43.206203,9.846389,80.72727,3.7548795,62.71239,8.010986,61.383842
1,13474,13474.1,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.25794896,0.09452283,0.13271299,0.00043733738,1254.4853657524716,89518.85590095486,1397.5285688015283,94258.33611390379,2283.264911358173,584078.7330424646,0.05250901442307692,7.803679923334064e-05,-4.254267e-06,0.014207003,-46.30017869575922,312.7413334123574,99.38401442307692,-170.18495,457.6818,146.03014,521.7265,-49.614296,138.10594,0.4521893,65.67547,-25.281315,40.122437,-5.094923,38.862343,-42.245537,39.350582,-7.9289393,59.3501,-6.8815923,89.508575,-12.266212,65.84743,-31.69541,19.145489,-1.7677985,18.701462,-5.866115,32.06605,-6.205509,64.58761,-14.8960905,73.46403,-3.5724103,102.40152,0.49246567,60.513004,7.446597,38.84852,1.6610725,47.13233,13.629789,45.26017
2,13474,13474.2,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.26328656,0.090196244,0.15806726,0.0007626913,1170.6659010905146,64190.841575420134,1423.9790085294958,91291.54858419846,2388.1978665865386,467919.3306866482,0.043689903846153844,4.3088529236923306e-05,8.751537e-06,0.020807171,-48.02438628986571,310.18378863415626,99.38401442307692,-178.66205,508.45746,141.50868,431.82446,-40.632927,148.87457,18.805801,62.890408,-17.27203,41.05661,-13.348075,51.770374,-38.467926,26.307411,-10.740266,25.551563,-28.74321,21.476385,-33.42281,23.236305,-31.222218,32.618454,-3.9783137,16.971184,-11.338233,35.56736,-0.06913076,24.233513,3.0611742,39.497902,6.2653275,35.369255,5.6796327,38.27974,12.319969,27.97132,2.9785707,19.697088,4.2077937,30.67195
3,13474,13474.3,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.25447324,0.0983766,0.176998,0.0004777384,1155.0924754657465,68631.67409191951,1417.2394324143188,90665.7537194384,2292.7063927283652,551660.668320945,0.04753605769230769,5.80599181045442e-05,4.1845973e-07,0.0312572,-46.078566009425586,319.842132660014,99.38401442307692,-184.81963,560.8859,137.5016,356.33774,-35.13218,154.15562,26.720497,45.97147,-21.315527,29.356852,-11.566142,54.07249,-23.957354,26.680977,-5.7582555,34.327522,-33.42044,23.874584,-23.798084,28.48284,-23.070488,15.3766775,-12.726864,13.460261,-17.826288,25.075165,3.2444282,25.898716,-2.2215974,30.381634,-0.892638,15.009588,5.5128164,31.453287,5.30346,31.58856,-12.856236,25.316763,0.7051096,15.495574
4,13474,13474.4,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.26885805,0.09047162,0.16179015,0.00088399305,1293.2974578547246,217536.7608388959,1498.0362680565388,145702.04566678565,2544.562049278846,1153394.9607936589,0.05372596153846154,0.00027356858789568116,-1.5333879e-05,0.0252834,-44.92886135502542,303.0071082706949,99.38401442307692,-164.72588,957.6489,138.41603,766.44995,-32.614254,162.99225,25.614029,35.59478,-25.0278,37.719822,-11.95781,47.85252,-26.386335,20.131166,-4.3660593,21.810246,-28.70418,30.317596,-22.495848,25.73778,-24.251593,26.111801,-11.062042,30.25124,-21.638536,21.506126,-2.3386362,21.271053,-1.8215649,26.83421,2.9736998,30.522163,4.9699287,17.263126,8.274933,42.999146,-10.659823,39.050167,-6.9466195,15.79627
5,13474,13474.5,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.27903295,0.08536778,0.14661844,0.00071021647,1789.4838498995691,430530.77162261104,1851.446237850662,251232.46695072122,3643.003868689904,2118006.4647381473,0.07518404447115384,0.0005053280514372877,6.439933e-06,0.01827406,-40.61041144856096,282.6433994190772,99.38401442307692,-134.34604,1568.8339,112.995056,1504.8182,-26.854454,313.26694,34.563847,32.858086,-25.542856,101.00739,-4.2171283,78.95984,-37.915115,35.170288,-20.620378,27.821508,-30.400005,46.544224,-12.185114,75.10675,-17.641668,33.401424,0.6662605,30.47183,-11.665741,44.914394,3.8916087,48.277042,0.6032505,36.623093,5.58878,35.381992,-0.9955311,46.92048,8.922243,17.402023,-4.5108304,28.166409,-4.508158,27.564596
6,13474,13474.6,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.26771167,0.087245375,0.14670818,0.0011203395,1870.3418921202015,480165.31590967474,1903.0904011503656,239415.7346837934,3794.7301307091348,2168060.7872294607,0.07845177283653847,0.000911053835287602,-9.414017e-06,0.017909816,-41.18350579099707,248.97104306657343,99.38401442307692,-128.13333,1596.8894,111.88393,1421.0928,-22.37614,378.7575,39.77298,71.92713,-30.865772,80.26707,-11.853152,96.67392,-41.999832,42.808765,-14.656887,31.249561,-23.093697,31.503298,-8.237499,43.343803,-13.004297,44.950478,7.8296227,19.941273,-11.8066845,40.9,-3.4592574,47.63781,-8.352946,32.277092,0.4482363,28.662682,-3.7367897,37.939865,7.8175244,27.171469,-3.0354853,41.439888,-1.2113724,28.835682
7,13474,13474.7,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.26759925,0.07750641,0.15975088,0.00042310226,1844.9447954559955,472097.16671350325,1966.9297733174183,296729.90532007744,3857.8389798677886,2625750.896353306,0.072607421875,0.0007941966790419358,1.7044838e-06,0.020175543,-39.023578184414426,241.5479585708757,99.38401442307692,-106.71225,1524.6656,120.59378,1468.0035,-18.383793,365.98264,24.629452,112.81598,-35.959557,98.61444,-7.4452553,108.05271,-33.493683,67.02882,-10.19128,41.980103,-20.93179,20.078041,-7.1483526,35.236794,-18.062366,37.656273,-1.2060617,41.67163,-18.624958,52.86564,-5.2084913,30.581419,-4.88279,32.614815,6.5762124,27.755716,-3.338243,22.877798,8.130995,19.089453,1.0195779,35.35843,4.570767,33.552135
8,13474,13474.8,data/fmaxsmallsortedwavs/Electronic/13474.wav,Electronic,66150,0.40869525,0.08984219,0.25609535,0.0053726006,1525.8199866979048,336734.79614148673,1892.8614491620435,244221.90180323966,3303.193359375,2406800.617845242,0.04636793870192308,0.000662805131201208,0.00013150729,0.054842096,-48.521737218587994,176.99067750845967,99.38401442307692,-98.87647,3233.9087,129.00468,1086.7314,-1.888675,279.11053,32.61229,133.99684,-23.658548,203.19646,8.231525,144.9628,-14.03914,182.48984,2.8511615,158.51352,-3.7664213,71.686615,9.787134,63.388004,-0.43016312,61.771633,5.6044245,61.726166,-14.961387,75.27125,-6.226892,93.11863,-0.24363597,40.26885,13.13353,55.51672,8.814081,78.025826,17.031258,59.86326,10.039489,41.10722,7.432118,44.6454
0,11262,11262.0,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.39222288,0.09814734,0.29147375,0.029486598,1837.2162376504052,1050994.0005250073,2192.7520617654554,561495.2455027592,3954.241473858173,5903271.448967902,0.06578650841346154,0.00233344954146436,0.00021849842,0.073930964,-54.624137467939946,172.16091824682633,135.99917763157896,-126.99471,4769.473,106.28618,1626.9884,5.4471807,795.27594,19.28065,483.0753,25.20646,363.67117,22.664425,174.06787,-4.1484513,225.46577,18.370113,260.1916,-1.1703076,126.33665,6.27637,75.145836,-4.90603,91.9992,4.043581,150.31924,-5.105644,115.70094,3.4103231,55.82811,-3.0394838,71.09008,4.328196,102.4796,-0.42738384,85.04907,4.4382644,127.43528,2.4422636,122.49228,8.142425,151.95699
1,11262,11262.1,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.36523008,0.09842564,0.2787403,0.024503114,1748.7669369360628,690367.6648728007,2107.9793381923005,443199.9986849601,3716.3823993389424,4467359.167827693,0.06519305889423077,0.0022832512291225456,-4.9314003e-05,0.06647522,-54.48948528197588,168.9417457154225,135.99917763157896,-125.33634,3896.3582,108.705124,1524.8234,-9.535627,675.39777,16.789892,450.45224,28.036516,333.46075,20.448494,144.25223,1.5514729,157.71501,21.78843,152.57022,-1.5932926,165.29291,6.65346,75.60882,-8.251143,80.06241,4.663352,139.6958,2.863199,121.45425,9.685006,58.352264,1.9004735,77.62146,9.783438,172.99698,3.7197073,133.0164,-0.37094632,98.939735,-4.923705,62.358555,8.879205,51.94536
2,11262,11262.2,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.36196253,0.09662765,0.265631,0.031353746,2032.8686425849048,1124838.7871447282,2302.6335502354864,452891.758873036,4285.604341947115,5940845.615495733,0.08078801081730769,0.003614308692999846,6.008153e-05,0.06546127,-56.522186827034474,189.92296635830706,135.99917763157896,-133.50012,4908.7876,95.58403,1457.383,-1.1053425,812.8583,10.843171,536.37396,22.519163,313.56165,22.949425,159.00778,-3.5634322,258.3622,17.609621,270.98233,-4.669431,148.05302,8.876884,107.50089,-1.1422329,82.85843,9.159893,176.97914,-1.5317155,191.42618,5.853276,100.1232,-0.082811914,98.29568,8.401004,206.50827,2.435969,87.30218,3.3769038,109.46766,-2.1240408,120.89441,3.8879437,102.684975
3,11262,11262.3,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.3660326,0.0930264,0.2751297,0.022310916,1856.5900165554924,947389.0474545,2171.574318481483,465688.8734630204,3909.021747295673,5040265.977705335,0.07875225360576923,0.0028371232642224555,0.00016644747,0.05514843,-54.32000125553511,188.964659872526,135.99917763157896,-122.25943,3765.9895,107.41191,1654.4353,0.8178787,728.36914,14.8953705,555.77606,22.166464,302.38968,19.526127,150.2018,-6.23838,237.5848,16.05372,265.74158,-2.7525413,199.19225,4.867919,254.96175,-12.075178,228.06378,-1.1290687,76.06614,-6.1359234,101.90325,1.7820275,89.33206,-1.4132354,85.82621,8.429429,53.41815,1.4224905,67.623924,4.3699856,119.399025,0.5818554,113.908325,7.87699,125.33062
4,11262,11262.4,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.31651673,0.09327048,0.2785343,0.011012292,1741.335413675937,416405.38202773704,1900.987460460444,339603.7395928554,3384.1913311298076,2899615.9901822107,0.09873046875,0.0015055230947641227,-1.7055352e-05,0.06085771,-51.49317934005181,202.8950957488516,135.99917763157896,-116.4495,3080.8086,114.12235,1582.3967,-24.539907,418.212,11.349456,475.59863,30.640038,221.73196,22.632557,168.33768,-4.884538,282.73947,12.437965,123.26362,-7.6206193,159.74669,-0.244993,157.20753,-13.532306,94.22865,-1.2488661,105.97441,-8.69793,96.95203,6.679436,92.50189,14.063184,123.45675,17.101135,73.519,-2.5899796,65.51959,-4.242368,69.353195,-0.3477734,105.48202,14.073746,87.89659
5,11262,11262.5,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.37071574,0.09959345,0.25848687,0.021666178,1977.6180623797445,774201.6117019552,2133.929661691429,446775.6634213993,4152.926682692308,4720421.790783363,0.08656850961538462,0.002263048781445746,8.713098e-06,0.0467719,-53.51644152886195,198.98386746594505,135.99917763157896,-113.65436,4244.6445,102.38481,1888.0673,-20.662766,527.7033,5.697691,761.571,26.546503,378.53336,28.424038,179.17432,-4.248538,256.61725,11.97296,302.34103,-5.905189,152.5092,7.7745767,69.55487,-3.748081,68.45881,1.5430782,106.65326,-8.819796,135.90916,6.763485,81.08573,11.059117,172.1697,19.915956,164.50478,7.429436,109.43642,2.200875,124.811676,-4.658631,131.3356,3.1296988,101.517876
6,11262,11262.6,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.35834193,0.1018795,0.28318194,0.020783277,2003.2443976594047,859904.9726093652,2250.535092807744,425814.1806312813,4234.670034555288,5045927.9352888195,0.07628455528846154,0.0024200972720716126,-0.00026633887,0.06615528,-53.78403088791833,168.4226674308229,135.99917763157896,-112.4887,3755.3972,95.624535,1597.688,-14.631151,679.34924,10.755537,555.7615,29.851297,372.1251,28.771818,113.16676,4.2708764,222.68004,27.37076,222.2077,1.7528456,154.61926,7.486712,101.15816,-9.597636,64.628174,5.441879,158.39221,0.99845123,163.23483,9.160558,64.75014,-0.099242285,82.04713,6.129341,48.75266,0.13015078,80.29441,2.510685,101.04785,-4.1369743,137.53232,7.0557547,61.936275
7,11262,11262.7,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.36632177,0.10062251,0.25959867,0.024392327,2001.9982885187787,933936.8278180533,2215.6163417157404,515653.5625227516,4297.861703725962,5378547.503038412,0.07556340144230769,0.002520124954584788,8.4952895e-05,0.058075417,-54.2521978964161,171.00834085002037,135.99917763157896,-118.446846,4508.7935,100.91245,1776.0304,-11.579233,463.50906,9.406051,569.0969,21.186392,307.5887,24.394495,128.95967,1.3591527,243.55853,24.315084,177.30385,4.429053,116.25166,11.070662,87.111565,-3.9327586,88.723114,3.1695242,132.0249,-6.228508,107.715836,3.7403219,146.74185,-1.4344732,71.859924,6.668431,48.764977,0.2814345,76.01457,4.052047,65.653595,-0.3244438,143.06944,4.213394,102.57874
8,11262,11262.8,data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,66150,0.4038899,0.091211535,0.27536684,0.019664122,1759.3670817559926,701008.0157894797,2096.8934717248926,430316.1662757429,3776.0956280048076,3926958.51479141,0.056219951923076925,0.0009681142434565978,0.00012290964,0.0509689,-52.17466364883607,178.05270945335016,135.99917763157896,-98.825905,3315.1633,115.48329,1724.4601,-6.536977,557.1839,21.504683,683.3055,18.807903,215.51472,14.979407,196.83116,-2.4722872,191.75368,11.82431,156.97215,-10.932526,149.1942,1.1823027,92.5774,-14.84787,112.15777,-3.4442723,119.84513,-5.2575836,108.3207,4.2665143,107.301186,-1.6156485,58.372955,7.6066523,76.4971,0.6964357,54.941467,-0.014356173,70.55261,-2.0136309,81.088264,8.930564,49.815594
0,13707,13707.0,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.24980187,0.07969642,0.09586624,0.0014007981,2431.0235527467985,47365.961869700295,2554.158657574488,8821.631792083472,5444.339130108173,163204.94305526718,0.08934044471153846,0.0014799849380402873,0.0010435052,0.005699501,-38.76912378787487,167.30437995055775,129.19921875,-120.46689,2241.8745,73.91618,240.12141,-8.65092,67.255516,14.261347,92.61726,-11.552543,54.147964,7.470421,90.078606,-10.857201,47.978806,8.251395,64.07653,-8.784259,46.536716,8.501387,71.65217,-2.9201055,183.1039,11.33343,166.58377,-7.3657036,126.95781,2.1860921,73.51336,-10.025524,84.24493,8.866393,76.33958,-4.122213,74.749985,13.221338,66.20293,-0.421221,92.99391,15.125556,222.86389
1,13707,13707.1,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.24057399,0.07913197,0.10553529,0.0012407388,2464.1219582470135,50910.05772833641,2564.042093399399,8681.137529440588,5506.0400390625,199340.16873836517,0.09615009014423077,0.001654019849540214,0.0011748781,0.0072518764,-37.292720928872626,146.67831036309582,123.046875,-112.19238,2066.384,71.72693,233.38759,-8.767298,69.60411,14.930871,92.37407,-8.559938,73.968285,9.346749,72.75713,-10.545201,57.628956,9.380208,75.04252,-4.069151,97.29289,12.117674,88.82015,-4.0225573,118.23149,6.6113415,227.672,-9.662975,137.73993,3.1223774,70.51202,-8.65246,61.337776,6.761124,67.611786,-3.7446165,70.08102,12.691482,59.11225,-0.6054273,121.38532,11.12046,216.52945
2,13707,13707.2,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.21426919,0.077761635,0.12691137,0.0004779759,2555.971218722161,48939.04112652486,2576.6661454537166,6761.413602641134,5669.195462740385,143902.83675433614,0.11561373197115385,0.0007062151446144962,0.0012331752,0.010733473,-35.60330850190225,155.09413489331197,123.046875,-94.3128,1424.7184,65.85918,267.6449,-10.204296,51.48246,11.223557,78.51637,-9.267727,68.80106,9.263828,93.466,-11.381989,58.717766,8.858307,68.73597,-3.3973548,78.633835,18.43294,85.65174,2.9070656,221.99153,5.869123,250.3542,-14.984051,126.16444,0.8149683,61.70897,-10.8235,68.591064,9.9451475,73.548546,-2.4244568,64.92975,14.380748,66.99504,0.35151964,79.12467,17.013811,234.18698
3,13707,13707.3,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.21079233,0.08003757,0.1233311,0.0007271898,2697.822535872411,88582.2802818605,2621.13375691318,6929.305325809125,6011.904672475962,367250.37510014145,0.12587139423076923,0.000976103946302064,0.0004071206,0.010104847,-37.130175534564664,174.77378113174217,123.046875,-99.55739,1207.0536,60.780083,257.8924,-10.335693,67.80647,10.437271,93.29634,-11.864434,62.76352,6.0440664,98.541,-12.269086,68.96275,11.569409,82.87173,-1.6768423,105.21571,17.58064,117.76709,-3.9426177,281.68628,1.4862821,250.70761,-15.688655,151.03188,2.5036805,113.53227,-7.6531034,77.54103,8.562986,76.35996,-1.7264906,100.683395,14.323217,69.02485,-0.5714825,125.36798,10.9077425,255.67271
4,13707,13707.4,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.24959563,0.07844619,0.07157192,0.000796875,2355.558780457943,39235.713046619894,2523.1847565255607,5754.47462519723,5260.6443434495195,171201.8116666368,0.05853740985576923,0.0010742577575367583,-0.00032444607,0.0035633745,-42.26320029679165,178.45327505913662,129.19921875,-151.35107,1380.2727,76.02562,114.90884,-9.214814,114.52478,12.554781,66.6366,-13.139573,86.36035,3.2969337,75.1277,-10.049214,93.317566,8.27231,82.50538,-9.076364,43.443825,4.9143724,62.552048,-8.881617,98.70192,6.5984488,176.17847,-11.759595,70.86517,1.400223,23.351273,-9.65806,30.945559,5.760489,46.38448,-0.73594666,105.78392,15.794899,109.99505,3.2151377,139.45685,15.415818,133.25348
5,13707,13707.5,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.3472544,0.0800521,0.12948348,0.0025782397,2264.987435426673,117456.5957699541,2582.7386998127663,20310.515946125117,5283.751126802885,504468.4171682279,0.07005333533653846,0.0011020593953555856,0.00090470247,0.007050054,-43.81109501650411,159.28229898174084,123.046875,-90.4784,3291.9875,89.64787,217.87758,1.7794131,122.93127,24.545681,104.04055,-4.4780884,86.74685,9.758852,55.442066,-8.182398,38.86945,9.096188,35.457108,-5.759662,27.453474,9.555687,68.61761,-8.3026905,53.87527,5.256714,74.9283,-10.790442,39.77445,4.6025643,23.24639,-5.58763,22.839794,9.753754,35.867886,-0.8759608,63.071846,12.961082,60.109737,-1.2833868,86.335075,8.950592,94.01536
6,13707,13707.6,data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,66150,0.27464154,0.077071115,0.1615777,0.0014894004,2304.8784152468515,123840.41483479108,2613.343141435222,20933.011930732497,5416.925706129808,479793.4872188512,0.07032001201923077,0.0007435798080715203,0.0016110745,0.013615724,-40.57827915855746,122.57151240133383,123.046875,-66.22787,1653.4955,85.48104,217.25058,6.51292,83.672646,28.897259,87.144775,-3.026498,52.918972,11.226374,27.961384,-8.32109,40.0377,10.257625,23.555508,-4.802857,23.902468,13.210645,51.794834,-7.999645,58.361298,3.568259,64.46087,-9.716622,42.131603,5.6020603,25.989906,-2.1002371,57.806908,16.013504,66.20593,0.6835779,55.585766,10.329188,44.510365,-4.5559635,79.26972,3.250216,107.37612
