,name,filedir,genre,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0,11262,../Data/fmaxsmallsortedwavs/Electronic/11262.wav,Electronic,0.3704894,0.09719353,0.2758688,0.022636387,1894.342547350053,828359.2265545288,2154.1099494467344,458106.8096404855,3997.895190108201,4764574.148625584,0.07566695209624322,0.002376759634082082,4.3045322e-05,0.058933023,-54.46024055205279,178.1201145865084,135.99917763157896,-115.17794,4097.6963,104.29604,1667.6832,-9.919269,694.4622,15.048595,583.9248,25.760784,323.6015,21.644972,196.05777,-1.672455,238.49559,18.580738,233.05309,-3.8771596,178.11198,5.9269853,119.12417,-7.8010893,116.78487,1.7404572,145.65207,-4.1474466,132.78952,6.4543753,96.666504,2.0742028,120.03183,9.461807,121.08205,1.2250015,88.89693,1.3768487,100.997734,-1.5360434,111.43576,7.7118535,98.2865
0,13707,../Data/fmaxsmallsortedwavs/Electronic/13707.wav,Electronic,0.27018198,0.081168585,0.1285588,0.002122998,2407.7639804753126,111131.15009646676,2589.7665282706944,16754.82896365512,5489.776059037848,416766.6939540099,0.08507385017884764,0.0015247515086315036,0.0009795146,0.008862375,-44.820503485114244,159.0465497166968,123.046875,-94.17177,2584.7744,77.68943,309.19785,-2.433999,125.59162,19.622192,144.55048,-6.656029,86.262886,9.352494,73.59393,-9.157288,57.462925,9.291339,53.83244,-5.225437,56.022186,11.772473,92.6084,-4.405849,151.84715,7.0709977,155.62799,-9.839301,96.07869,3.9509416,65.88838,-6.4328012,75.00855,10.000935,73.52622,-2.9044733,71.46531,11.078287,71.17844,-2.8684897,108.906044,10.041128,166.46223
0,15772,../Data/fmaxsmallsortedwavs/Electronic/15772.wav,Electronic,0.35184076,0.08656834,0.08728749,0.00031864166,2489.3755745614194,348147.51454948395,2743.7128077133143,64342.26579082798,5863.900891368185,1322366.7333319627,0.07743846070185614,0.0014921680003744148,0.000280432,0.0032024002,-41.38304169016153,116.21033433438397,135.99917763157896,-118.5733,2389.7097,86.116066,407.0924,9.888338,54.759872,25.61251,50.677265,-0.009340586,52.125282,14.923456,44.475597,-4.2478905,42.24716,10.092472,39.760418,-4.7219224,43.548992,9.783889,30.734732,-5.6895204,40.144,9.682648,48.25389,-5.3285956,63.940395,10.5789585,78.77933,-3.1756804,64.94327,8.514204,50.08105,-5.9643655,39.92807,5.903906,48.36816,-5.721621,54.696712,5.8992143,35.83814
0,15773,../Data/fmaxsmallsortedwavs/Electronic/15773.wav,Electronic,0.34910345,0.085124865,0.08711473,0.0022302445,2384.5645706366545,258518.24123049766,2658.1958761788374,62247.37434733364,5553.856759991044,1136117.3475518378,0.05690197460786212,0.0010987113274497716,5.0618797e-05,0.0053409003,-49.28251659873069,188.85434295106572,129.19921875,-175.55019,12096.615,77.61441,257.0808,7.890024,156.31296,28.486067,86.42522,3.051142,80.55141,16.27445,70.74197,-0.6939791,45.013554,10.411153,86.30818,-4.2136197,102.88778,4.4923477,108.89578,-9.428094,62.332935,9.866098,120.45684,-2.1541758,161.4797,7.1067457,106.435265,-5.885207,84.843895,7.085768,57.103252,-1.321184,105.94268,10.848108,147.76413,-2.2292876,83.92743,9.249077,57.092583
0,13706,../Data/fmaxsmallsortedwavs/Electronic/13706.wav,Electronic,0.49255136,0.06924761,0.15190727,0.0023834342,2678.4168653506504,311608.54172290536,2708.497582626372,51387.689861854546,5976.681468913391,919657.7216659039,0.10978196407823393,0.0027840425937556055,-0.0008989097,0.009846231,-40.7173371323649,126.5649007031673,95.703125,-54.283283,4212.3887,81.622856,353.29385,2.9983172,138.06186,25.559593,119.70304,-9.245967,91.53843,7.2651362,68.6939,-9.92148,66.64314,12.212359,87.17818,-1.2890128,79.93808,13.404637,52.4562,-2.610878,34.678627,8.159251,32.578537,-5.305092,42.901863,5.2517285,36.79422,-6.9664974,44.658535,6.7781787,33.18032,-6.0849133,36.70882,8.489419,42.515205,-4.627243,37.7911,4.7401676,29.010357
0,22095,../Data/fmaxsmallsortedwavs/Electronic/22095.wav,Electronic,0.53644586,0.07336816,0.175019,0.004984691,1862.9400134071786,1330901.6642931527,1984.7194963647823,895431.3139170269,4055.3199998187356,6107271.677112202,0.07289740731341841,0.003223185808777054,0.000769603,0.014698956,-44.18210792490195,158.8361592889477,112.34714673913044,-141.21994,13341.338,106.01252,2576.9353,7.500093,695.97314,37.70672,128.65858,12.196585,651.66296,18.196672,95.40902,-1.2236176,85.93028,21.39602,157.17491,8.760232,62.412045,13.511474,84.12397,-0.881731,82.3297,9.249933,38.749165,1.6181414,80.689255,6.2669673,44.21543,-2.4217339,32.787228,8.402625,34.750393,-0.41415274,66.07418,3.6250713,55.78473,-0.9842027,43.949486,6.1820016,93.108894
0,13710,../Data/fmaxsmallsortedwavs/Electronic/13710.wav,Electronic,0.49231595,0.07535287,0.33441716,0.015719634,2768.1668860209884,587837.316513427,2768.1314297173008,36771.14236795593,6209.864357507976,1059751.9885859778,0.11245196490719257,0.003354096609329002,-0.007892672,0.05762468,-43.8185424965158,216.4711801307794,123.046875,4.732617,11985.464,76.53106,747.26276,6.7927566,114.49269,22.644775,84.642166,-9.539482,73.253746,8.23868,60.785877,-9.21741,47.15867,11.788843,51.936733,-2.6802742,58.39908,14.550932,44.46337,-2.2655272,41.971573,9.8804865,29.749859,-3.4701326,36.73782,7.995726,33.754925,-5.867396,47.024647,7.1416144,30.915108,-5.190859,23.18269,7.479434,19.208147,-5.6323113,28.794924,5.513712,31.578362
0,23016,../Data/fmaxsmallsortedwavs/Electronic/23016.wav,Electronic,0.2975392,0.09043036,0.1582246,0.0014511091,707.5576787179374,94953.11268618818,1373.9207521383842,135594.6904545552,1223.1458907337587,1183438.8205107066,0.017611356825212685,6.239965746178388e-05,-4.064244e-06,0.023822615,-54.39559542462005,221.0530992315352,95.703125,-260.48248,2080.1887,144.03125,381.5712,37.869907,469.9393,69.007324,179.8896,11.910125,74.72835,21.792982,93.83069,7.5465364,42.98723,0.9714525,37.779545,-5.8117843,42.112583,2.3994827,35.554585,-2.682682,57.05031,-0.38153943,31.75564,-5.355288,43.662735,1.0141122,40.9562,-1.6326712,30.701698,-7.441916,84.957726,-8.002183,35.36476,-1.0311716,40.191563,-4.4745965,35.396324,4.9349866,27.988722
0,21167,../Data/fmaxsmallsortedwavs/Electronic/21167.wav,Electronic,0.40463683,0.094420284,0.3355254,0.019604905,1813.9098327796664,909569.5635586537,2233.2053734108094,485436.2710687812,4160.720231863623,4923371.800025847,0.05793035316615027,0.0027794872950252904,6.167955e-07,0.09293302,-52.37999488965505,225.0870843967986,117.45383522727273,-89.731316,11664.24,111.29221,2163.5352,11.331532,1261.168,20.689735,389.9863,11.702143,217.40984,19.37732,171.44745,-2.5883424,118.09525,17.058035,74.33692,0.43052834,56.16619,12.69683,45.634937,-0.52656496,31.703594,7.6912565,40.44993,-0.6102987,52.22354,7.0683475,44.89739,-1.2329648,55.498608,5.334365,33.9632,-1.603594,48.315845,6.234788,53.058544,-2.2275715,49.582375,3.4178379,43.10438
0,15771,../Data/fmaxsmallsortedwavs/Electronic/15771.wav,Electronic,0.3895687,0.091692,0.08358443,0.0011657802,2407.170868539444,327512.3161129163,2624.477346258178,34146.00892142649,5510.8737511195295,985893.7637833639,0.07057914467951201,0.0023062663162790524,0.00031445423,0.002676023,-46.16877467136322,224.13355481388334,99.38401442307692,-147.00462,11039.128,84.813644,452.3562,3.2638187,105.77863,21.542814,99.219,-3.5292273,84.447105,14.050933,96.68441,-2.7679346,63.866333,10.799661,56.70559,-5.764408,67.583916,4.7171373,53.79051,-8.380335,85.03519,8.096307,56.98417,-1.6765466,60.48475,9.032684,114.01393,-5.0770926,87.711784,5.7600727,42.436386,-5.3649573,57.713123,7.623634,108.59206,0.26014215,122.869835,6.762138,87.47632
0,15770,../Data/fmaxsmallsortedwavs/Electronic/15770.wav,Electronic,0.35867617,0.089753404,0.11614873,0.0013525782,2203.7482702915386,165873.57353229105,2586.861032989939,34906.06282155854,5212.0692837432225,611045.5688724158,0.05060878195197521,0.0016597440008521663,0.00010337949,0.007666675,-45.42076358562931,160.10554313431888,83.35433467741936,-133.4353,6555.868,85.41333,390.90216,5.2078247,164.48293,28.07864,112.37446,0.66662306,78.38223,15.611823,67.398224,-4.2636847,51.507526,8.17131,64.610954,-6.4712324,92.97412,6.8701987,69.91496,-5.3847647,69.02062,9.320157,75.09634,-4.5148473,105.615295,6.610914,81.559715,-6.1364994,85.724174,5.7246366,74.91407,-5.225074,74.91548,7.381985,117.67411,-5.732642,65.28885,6.755307,51.43589
0,17588,../Data/fmaxsmallsortedwavs/Electronic/17588.wav,Electronic,0.35541686,0.083627865,0.27017024,0.0013349506,1541.847178656608,185633.9277120796,1925.4717720186454,75379.48782999831,3361.1979040593533,1201026.4754956083,0.05691483406758327,0.000719310488353018,-6.9263674e-06,0.052019577,-40.77551497563324,151.7906783710287,117.45383522727273,-63.90081,2288.027,123.35699,415.1384,-10.033216,169.34804,50.303955,154.51813,-0.8508015,122.749374,24.295904,65.411575,-10.598876,54.008545,5.8907175,73.18657,-13.224375,71.0867,5.264117,69.08878,-9.195163,57.622276,-0.7463559,38.571983,-8.040774,46.610714,-3.1842942,48.432163,-10.503738,52.38116,-3.7563994,37.099594,-8.412522,63.550114,1.2050694,60.911865,-7.7974377,66.60898,3.164477,50.092213
0,13711,../Data/fmaxsmallsortedwavs/Electronic/13711.wav,Electronic,0.52871406,0.07109382,0.18190669,0.0027680306,2057.247097497228,186792.147641765,2502.405867639064,75228.5834997831,4875.460784699361,1101035.0761001837,0.053875084721146396,0.0007940480176645566,0.00046751235,0.014939548,-40.76836585841402,96.31702580306288,123.046875,-72.3832,2354.62,96.86957,233.30623,-1.1891147,179.43953,30.99981,182.85057,3.617545,72.948456,19.798088,84.67043,-1.1653183,50.94071,13.979646,38.274086,-3.0143692,40.601536,11.427268,45.482685,-1.7281574,36.06554,9.978145,36.69331,-2.5572653,36.790478,10.102947,29.119184,-3.466936,22.625513,9.428626,19.451506,-4.822704,25.873343,7.203168,35.042313,-3.4434032,35.277916,7.644828,33.431915
0,14344,../Data/fmaxsmallsortedwavs/Electronic/14344.wav,Electronic,0.5056338,0.08933968,0.055509027,0.00057388656,611.8383225015535,95715.17020265972,1086.1971477220022,118551.1954513767,1206.4431566493997,475716.0080707016,0.016601184280596436,0.00019441419183799898,0.0034365782,0.0025295536,-60.983733935477865,180.6356420998794,99.38401442307692,-383.5974,4008.14,153.18266,394.3746,-0.58027935,596.3081,25.10825,313.9968,31.111929,393.96002,21.545616,228.38313,9.296766,149.51451,11.642489,118.742714,13.235585,117.5703,18.101171,92.9534,11.737262,75.74267,10.702965,113.84474,10.318341,100.38231,13.511113,76.35263,4.4148226,99.78335,-5.63915,91.239006,1.026116,69.029564,8.416771,55.166573,-0.3498834,58.630726,-3.5431564,67.944336
0,11942,../Data/fmaxsmallsortedwavs/Electronic/11942.wav,Electronic,0.5379798,0.068008706,0.081831336,0.0006050853,3569.780994306635,343067.3823865882,2588.360167566586,86637.46753842777,6570.12887447957,996040.8903037015,0.19603754659663053,0.004254072319244412,-1.3011465e-05,0.0032754866,-40.377715512433085,124.66139928661573,161.4990234375,-102.3796,3449.1484,34.48829,475.82825,-21.414232,464.81802,42.750126,322.07532,-0.33528847,157.857,24.866959,113.336136,-1.9924552,118.63893,23.132992,126.61705,-1.9553425,63.318653,14.585809,83.579834,-5.839067,83.81407,9.4913645,32.2647,-7.3502374,40.81674,7.1680837,70.936485,-8.604483,53.50472,2.469449,38.041805,-5.6968784,29.279583,8.384489,49.16174,-9.434704,42.146217,7.770304,31.706121
0,21895,../Data/fmaxsmallsortedwavs/Electronic/21895.wav,Electronic,0.5770745,0.07279704,0.3608922,0.0026786558,2499.4029580698493,286926.48903790466,2652.918213866568,151229.44831932246,5483.938945584397,2024458.655854178,0.07957662654679042,0.0015299820019660164,0.001543619,0.10352491,-46.269153183281496,99.24716382391885,135.99917763157896,-12.342448,2826.6482,75.32724,574.35913,-11.0950365,583.2704,40.04717,226.47728,12.458845,161.02588,11.816615,141.37852,21.874233,78.50836,11.635787,80.53222,-2.3085213,53.369164,20.188404,24.74022,-5.6081944,31.946424,17.692677,28.024984,-5.2834473,42.90855,12.837914,30.468828,-1.4495546,35.59915,7.1205,25.12541,-3.1604571,30.877851,6.3356867,23.460005,-3.1861465,28.131012,9.532893,18.250824
0,21842,../Data/fmaxsmallsortedwavs/Electronic/21842.wav,Electronic,0.30879775,0.08942312,0.049020924,0.00037243776,380.16406156627266,4767.625012854264,368.9999818733041,2231.83368355278,596.7844810397331,18784.800078040116,0.02994149688225058,0.00010109748810007923,-4.6444056e-06,0.0024666735,-58.21227136432065,295.6791457796833,123.046875,-411.87146,122.33473,205.45915,110.64803,79.52599,85.466324,4.000398,117.03584,-0.9257334,65.7052,6.293625,39.97821,-5.280303,36.580925,-13.18302,39.244186,-3.5881073,40.193764,3.3350976,38.70438,-5.715221,32.061188,-15.20781,32.56902,-11.229679,17.901424,-3.2471461,27.910507,-2.623255,22.346338,-3.477559,23.6353,0.5731958,20.375952,0.83972025,29.055334,-8.963161,29.721323,-16.63558,35.857544
0,13562,../Data/fmaxsmallsortedwavs/Electronic/13562.wav,Electronic,0.40992558,0.089899585,0.082611755,0.0024167395,2369.6576402929136,573723.3060210247,2533.4164505524327,54409.85853296116,5190.68436412413,1744606.7213704179,0.12199554089327146,0.006061231947980437,1.6913598e-05,0.0025649148,-46.12893543976906,113.12541874127713,99.38401442307692,-164.09398,4273.975,88.02764,655.1285,-0.6609081,208.21896,28.400997,250.76967,13.860487,135.16844,15.917706,115.886604,-2.1983182,104.7093,18.341396,89.74996,-7.288655,104.4172,1.5577016,104.876015,-1.8079325,78.05028,9.935443,73.03996,-4.9538083,116.912125,16.946222,67.95108,1.5917587,55.9378,5.240239,43.067455,-5.6368423,60.791256,6.488734,46.17599,-1.3024046,66.188324,5.316049,118.28063
0,21891,../Data/fmaxsmallsortedwavs/Electronic/21891.wav,Electronic,0.5865889,0.07505154,0.3912535,0.0056688413,2115.285621967475,482945.1942272625,2272.7065976504978,76038.23606888432,4620.612379459107,1082423.3895159464,0.060387135658352666,0.0040865915496811,1.6159356e-05,0.13132927,-49.894294729317835,118.03971323172695,123.046875,-69.87756,3738.7551,70.53978,997.6937,-10.867774,314.90457,74.074905,221.99933,9.151558,159.57503,31.76186,87.45981,-0.021003647,101.43787,19.6625,68.29313,4.066725,84.99315,8.046984,74.42562,-0.97373307,68.98352,12.606855,61.417324,6.6510706,72.111855,10.623426,43.33468,-1.3718411,42.57273,5.479684,34.1453,0.042444583,46.497932,4.794787,29.642395,1.3256322,34.89701,3.9255583,33.478355
0,17884,../Data/fmaxsmallsortedwavs/Electronic/17884.wav,Electronic,0.44900814,0.07167958,0.35479626,0.0019118389,2470.5701427898357,305567.97910083033,2762.7417535243662,65879.67549946952,5872.734976368852,1240760.9769398884,0.05616331211270333,0.0007937030859767333,0.00070092455,0.084019,-42.214972642440785,94.61004974710936,143.5546875,3.3221295,1074.3523,81.07041,421.194,6.1895547,69.25463,32.02773,54.074314,8.3472595,53.299282,26.342062,66.29293,5.0195537,71.91385,16.419415,33.041084,-6.035971,25.244278,8.640259,26.956057,-6.2602797,35.75519,9.478996,36.6587,-7.3841577,29.349556,8.03704,38.30577,-5.112854,57.488934,7.15509,39.18761,-6.43209,39.44717,8.030437,41.480812,-4.766781,29.596352,7.6915984,31.13161
0,14208,../Data/fmaxsmallsortedwavs/Electronic/14208.wav,Electronic,0.46381322,0.086642034,0.2042511,0.004530967,2859.096270388022,510075.6270786379,2848.8777279150336,83892.45042901397,6343.429780541973,1399240.8364021212,0.11136519050154918,0.0036920098646781455,0.00095402135,0.015833206,-43.96949609773496,120.63009178435075,112.34714673913044,-66.024605,2282.6858,56.83379,719.90967,9.36323,487.21732,32.563404,274.47992,4.3750577,239.57562,19.95837,122.751625,2.5916862,99.24824,11.756217,108.94222,1.2964602,93.58291,13.719561,74.77811,-0.7927964,55.370075,11.0406,66.60538,-3.5363567,70.60031,10.497949,43.729206,-5.537037,55.99013,11.441034,71.80705,-2.7517688,41.739372,10.281413,56.304985,-4.9741864,79.06135,3.3850386,84.9628
0,13571,../Data/fmaxsmallsortedwavs/Electronic/13571.wav,Electronic,0.58914155,0.064064026,0.11939644,0.00079505966,3092.6941292225024,582938.7219752745,2873.7903798609223,80497.71787239278,6739.3087964756005,1277716.2584936838,0.1218066935757165,0.005310921535223204,-6.414031e-05,0.0077949353,-46.49442260026696,99.77618384784486,143.5546875,-96.644714,2717.0984,56.73134,660.0725,6.078177,309.97525,36.583496,269.01913,7.3937945,151.64447,17.922361,83.19196,-4.543853,65.81261,21.973436,72.27161,-2.9937763,64.348915,13.238529,59.016582,-1.4922568,52.214237,11.643728,28.801592,-6.4444017,40.041878,13.192572,35.98062,-5.29695,31.552221,7.6899076,30.68586,-3.7625258,31.61795,8.408563,26.236485,-3.8608713,21.93041,5.2667947,37.300674
0,11206,../Data/fmaxsmallsortedwavs/Electronic/11206.wav,Electronic,0.404617,0.08558918,0.05542719,0.0011474002,1987.5948783848391,1035645.7645432538,2266.897712790338,400378.89144051727,4068.3015402950987,5260383.219672388,0.08371814276392112,0.005652473144953187,1.1843722e-05,0.0023214652,-52.02090986711586,208.57481578687435,89.10290948275862,-256.7511,7675.419,100.16871,1689.299,17.01552,1868.1001,29.51136,462.77795,10.098345,159.2602,13.784636,556.4931,-7.1584544,117.46631,6.2485805,132.7528,-2.5053453,84.202354,3.957109,65.911285,-6.357214,54.181248,1.0754565,72.41297,-9.323089,74.861916,2.6025436,78.17002,-2.2256746,83.61382,3.2831793,105.0995,-4.8308015,77.1251,1.1880131,44.661667,-5.3408766,40.942635,4.0506477,79.103516
0,23505,../Data/fmaxsmallsortedwavs/Electronic/23505.wav,Electronic,0.47410503,0.097195156,0.19510269,0.012172138,3065.121555217228,1001538.6169832187,2688.142424065194,85750.45315486808,6251.442472072279,1858726.6511768287,0.14567952410921767,0.006884037911646213,-4.3487387e-05,0.008048728,-47.220252766817275,219.98593244921832,117.45383522727273,-71.45808,9825.405,57.859703,1392.6776,-2.4263225,1024.6727,21.519154,253.84862,-2.3981307,209.37123,19.220411,192.2483,-5.248843,111.52568,12.074787,111.14859,-7.4402246,130.69917,3.843154,116.55313,-8.09635,153.78893,2.0468547,89.72445,-8.019686,119.98867,3.9677968,64.74536,-7.2045064,67.13294,8.644709,75.726944,-7.301748,76.749794,7.457799,68.16476,-8.232481,88.82039,6.4309855,92.99359
0,3573,../Data/fmaxsmallsortedwavs/Electronic/3573.wav,Electronic,0.51747006,0.05798306,0.14910966,0.0009867797,3198.1554991417893,344856.3425988203,2815.021864357182,22152.305641112885,6744.305802276682,520661.91352068103,0.17980721009764114,0.005158400274169279,-3.3440352e-07,0.009100271,-37.44738098062911,111.94880797394384,117.45383522727273,-12.32056,1042.18,67.2151,435.3489,-1.8951476,73.47912,22.756498,48.239075,-8.20639,33.3201,11.326672,25.827255,-9.956279,26.006664,7.7793083,21.42717,-10.441888,23.682919,5.4986076,21.648556,-11.807136,25.670824,5.035799,24.850935,-10.334723,20.277075,4.9277554,19.936321,-11.321886,19.735323,3.2430837,24.281075,-9.80378,22.677126,6.0191097,21.62338,-7.417835,20.873873,2.7851586,23.715036
0,25378,../Data/fmaxsmallsortedwavs/Electronic/25378.wav,Electronic,0.34284437,0.08462627,0.1949799,0.0023057936,1224.4710480328436,37129.599566044235,1844.6008016802125,35877.839295914455,2503.093197471217,319485.0164322804,0.041641471555727554,9.162681555165016e-05,-0.1258197,0.022220815,-45.26893493264192,290.62092811636523,123.046875,-116.476105,1763.9253,119.80512,252.85048,-7.306101,90.45117,24.386787,71.81371,-2.115439,112.70106,14.755258,84.86114,-9.989737,76.40038,6.39337,41.076996,-8.649071,40.778576,4.392079,51.011463,-8.719641,46.084225,3.6093981,56.722668,-9.72966,61.236637,3.9237375,60.75683,-5.978463,80.00174,5.6372643,64.744705,-2.4771104,113.78129,2.9431794,82.36826,-13.266221,55.554592,-2.9436266,53.90755
0,21085,../Data/fmaxsmallsortedwavs/Electronic/21085.wav,Electronic,0.43795136,0.09034538,0.34607816,0.009138506,2596.6542787388107,498067.510550949,2522.8524511612964,184735.63044127138,5390.431257110525,2286610.881222977,0.10101181254841209,0.003103397672199697,0.006387182,0.07861048,-43.27279519943613,134.7934214091535,143.5546875,-1.1737574,3073.6448,75.987816,682.8161,-12.520973,510.82745,36.33133,154.37009,2.8574917,113.893,8.931646,121.068695,-1.0950637,78.11408,7.4782844,103.6114,-10.572444,93.8277,10.744735,56.98221,-7.025837,58.406384,8.227568,60.994797,-6.3746567,50.95676,5.264874,59.559013,-5.464541,38.9552,3.4138,53.355343,-10.196766,49.137775,6.783554,38.616283,-8.255134,58.007423,5.5078154,72.90349
0,23862,../Data/fmaxsmallsortedwavs/Electronic/23862.wav,Electronic,0.4126883,0.09363416,0.36376977,0.015581575,1709.8182999256744,310232.5808623691,2278.8670694118487,110873.82759519888,3764.0555326457365,2170156.3693031883,0.05226119912509668,0.001034959887972872,-0.025150662,0.055485573,-48.57630553666805,179.644446375912,103.359375,-55.92797,7218.673,110.36091,514.1893,9.024452,266.65445,28.372595,128.11069,3.807464,83.669075,13.663167,98.77438,-5.0172305,134.27509,7.938305,80.006386,-5.1842213,68.92647,6.790871,67.58444,-7.0329275,60.825413,6.890172,68.60705,-6.396126,87.00846,4.630325,80.63354,-3.9743786,54.383846,5.697758,41.642693,-5.924084,64.97195,5.634275,65.45538,-5.9960494,45.974934,3.4717515,52.395084
0,13708,../Data/fmaxsmallsortedwavs/Electronic/13708.wav,Electronic,0.45014417,0.10277335,0.28585476,0.013130968,1528.053305184862,330483.73271006905,2215.013007474814,133657.27305660225,3551.402305171621,2209729.3185051307,0.02779723506487219,0.0004982625937373175,-0.015477366,0.049451493,-52.15114828465976,187.9841076276287,123.046875,-111.60174,7928.7095,104.09555,674.10864,10.576484,219.74158,33.990383,110.21047,1.7524624,149.31474,18.202623,54.13404,2.6074579,75.80421,12.456992,60.702133,1.3094723,41.7272,11.556735,28.14065,-0.13526714,53.78614,11.485629,39.530983,3.046115,70.79023,13.210771,73.56101,0.45197445,44.778156,4.7706456,31.051092,-5.5739517,51.97057,3.099295,40.50547,-5.361071,39.0086,4.7859263,57.09461
0,13668,../Data/fmaxsmallsortedwavs/Electronic/13668.wav,Electronic,0.4369562,0.08211127,0.075208224,0.0035980672,1797.0440483238751,665331.3485255834,2125.3126565927982,233401.15410099662,3954.373742477523,3033625.5611489606,0.07868012253480279,0.003560284316272696,-0.0001038323,0.0063080764,-58.32239441530049,133.25764907532113,99.38401442307692,-256.12268,3745.331,96.20786,457.8866,-0.92511314,632.6046,50.09047,518.11725,7.665114,224.06288,18.627174,145.91113,9.478322,151.32033,16.791208,129.09041,-2.7265263,87.62366,10.586192,119.93454,-1.5714536,171.31456,-1.0990766,91.98224,-4.57552,69.32456,6.380394,80.76385,3.6600928,69.46167,9.025226,49.943256,0.10837661,46.02518,3.9337087,28.867743,-2.0264668,37.772953,2.061689,63.995335
0,4519,../Data/fmaxsmallsortedwavs/Electronic/4519.wav,Electronic,0.3327848,0.08796048,0.17927852,0.004110389,1525.9996955395384,139268.75695403534,2144.4094130807234,87116.85575847609,3365.843138041005,1713877.345137285,0.055970041997482574,0.0003534065196677065,-7.790285e-05,0.021292819,-44.226038313139945,125.08721516374631,123.046875,-116.25551,1353.8058,127.12841,260.5773,12.802945,149.21506,23.24023,124.802505,-1.7088512,91.97646,16.82371,100.6554,-10.8931,87.189415,14.120047,74.08867,-5.9502444,63.569195,20.50533,48.037235,-8.163934,50.5735,0.1609795,58.281734,-12.044229,37.87357,1.3305091,49.7609,-7.8660393,58.756767,1.8166546,49.576878,2.2843764,46.02828,9.239314,70.9615,-3.3515663,41.790497,-1.216594,35.6505
0,15769,../Data/fmaxsmallsortedwavs/Electronic/15769.wav,Electronic,0.34781954,0.072994895,0.14752637,0.00022292086,2660.40543126877,109075.20114019242,2722.3193862779026,30272.280271627118,6014.0268149992735,465805.09059418645,0.08610089078233928,0.0008298446635869002,-8.6001884e-05,0.013698618,-39.54103141455926,118.10288572846694,92.28515625,-54.485245,857.69037,77.69094,246.4605,-5.116797,119.2705,19.155771,83.457085,-6.830487,80.187744,11.778471,59.29679,-5.297101,44.80563,10.631541,43.671917,-3.8600361,56.644493,9.492827,53.47686,-3.7929802,42.826084,11.462787,43.22106,-3.2530608,52.680996,10.01645,59.994984,-5.5080113,50.594784,8.110447,42.05673,-6.4168997,39.1539,7.783362,52.024704,-7.0649924,54.41786,7.369273,41.387745
0,7011,../Data/fmaxsmallsortedwavs/Electronic/7011.wav,Electronic,0.3119761,0.08390949,0.18274926,0.0010267794,1189.9301554388746,8035.53934366941,1320.7815892465992,10744.466550523175,1733.6396847465628,84879.93773098584,0.08395714320294345,7.536058265384147e-05,-0.0002585928,0.028783938,-41.83490856608429,164.15564106134724,123.046875,-123.235794,290.0001,171.53572,90.822464,-35.26521,117.54803,-9.015839,56.58097,-16.29364,65.40897,14.412063,58.623196,21.909185,112.29696,25.936453,48.432816,-2.5490203,50.827454,7.5899253,39.565018,-2.965903,25.934326,9.4228525,36.03506,-1.6092691,31.330074,-1.5898105,28.038176,-2.5659094,34.10205,4.1147194,19.433056,-6.2216477,37.668766,11.81003,28.786367,-10.828774,75.01044,-0.5320678,25.301092
0,13709,../Data/fmaxsmallsortedwavs/Electronic/13709.wav,Electronic,0.49319437,0.084571354,0.17299852,0.0034762586,1930.767533953533,353068.5920794862,2354.2549086206145,60204.37480947259,4417.634196026578,1292548.9062580445,0.06631623378195198,0.002194812762088121,-0.0070723314,0.008150321,-43.8275477357699,201.94380738647249,143.5546875,-89.8595,2762.655,104.545,484.68115,14.17721,172.81526,44.7139,127.468956,-4.2166667,112.83219,19.387705,89.72081,-3.2326276,63.06624,7.6114535,54.78568,-3.6991808,41.657375,4.3849087,64.08235,-8.555981,87.315384,5.8275547,51.165115,-6.313837,44.97284,4.442107,41.308235,-6.145603,38.279858,3.4201043,25.938599,-9.60157,33.989265,3.6308563,25.401224,-5.520336,27.197294,4.108659,26.508896
